timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2, structure, discourse
task1_5_2_0-8_trial_108_26,Show me neck,13,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_108_27,Show me neck,13,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
task1_5_2_0-8_trial_108_28,Show me left shoulder,14,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_108_29,Show me right shoulder,9,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
-1,-1,-1,-1,-1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, NA
task1_5_2_0-8_trial_109_1,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_2,Show me right elbow,10,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_3,Show me right ankle,19,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_4,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_5,Show me Right Leg,7,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_6,Show me left elbow,15,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_7,Show me Left Leg,8,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_8,Show me neck,13,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_9,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_10,Show me right knee,18,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_11,Show me right knee,18,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
task1_5_2_0-8_trial_109_12,Show me Full Body,1,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_13,Show me right elbow,10,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_14,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_15,Show me right elbow,10,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_16,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_17,Show me neck,13,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_18,Show me left hip,20,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_19,Show me Left Leg,8,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_109_20,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_21,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_109_22,Show me right shoulder,9,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_23,Show me Right Arm,4,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_109_24,Show me right wrist,11,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, topdown, sequence
task1_5_2_0-8_trial_109_25,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_26,Show me Upper Body,2,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_27,Show me left ankle,22,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_28,Show me left knee,21,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_109_29,Show me left shoulder,14,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
-1,-1,-1,-1,-1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, NA
task1_5_2_0-8_trial_110_1,Show me Left Arm,6,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_110_2,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, topdown, sequence
task1_5_2_0-8_trial_110_3,Show me Upper Body,2,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_4,Show me right elbow,10,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_5,Show me right elbow,10,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, summary
task1_5_2_0-8_trial_110_6,Show me Lower Body,3,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_7,Show me left hip,20,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_8,Show me left shoulder,14,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_9,Show me Torso,5,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_10,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_11,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_110_12,Show me left hip,20,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_13,Show me rigth hip,17,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_14,Show me left shoulder,14,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_15,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_16,Show me Right Arm,4,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_17,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_18,Show me right wrist,11,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_19,Show me right wrist,11,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, restatement
task1_5_2_0-8_trial_110_20,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_21,Show me right knee,18,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_22,Show me right elbow,10,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_23,Show me right knee,18,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_24,Show me right wrist,11,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_25,Show me Right Leg,7,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_26,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_110_27,Show me Left Arm,6,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
-1,-1,-1,-1,-1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, NA
task1_5_2_0-8_trial_111_1,Show me left knee,21,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_2,Show me left shoulder,14,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_3,Show me left wrist,16,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_4,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
task1_5_2_0-8_trial_111_5,Show me Left Arm,6,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_111_6,Show me right knee,18,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_7,Show me rigth hip,17,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_8,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_9,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_111_10,Show me right ankle,19,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_11,Show me Left Leg,8,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_12,Show me right ankle,19,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_13,Show me head,12,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_14,Show me left elbow,15,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_15,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_16,Show me left ankle,22,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_17,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_18,Show me left wrist,16,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, restatement
task1_5_2_0-8_trial_111_19,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, restatement
task1_5_2_0-8_trial_111_20,Show me Right Leg,7,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_21,Show me left elbow,15,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_22,Show me left ankle,22,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_23,Show me Full Body,1,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_24,Show me head,12,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_25,Show me head,12,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
task1_5_2_0-8_trial_111_26,Show me left elbow,15,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_27,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_28,Show me head,12,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_29,Show me left ankle,22,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_111_30,Show me right wrist,11,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
-1,-1,-1,-1,-1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, NA
task1_5_2_0-8_trial_112_1,Show me left ankle,22,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_2,Show me Left Arm,6,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_3,Show me Right Leg,7,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_4,Show me right ankle,19,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, topdown, sequence
task1_5_2_0-8_trial_112_5,Show me left elbow,15,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_6,Show me Torso,5,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_7,Show me right shoulder,9,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_8,Show me Lower Body,3,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_9,Show me left hip,20,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_10,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_11,Show me left ankle,22,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_12,Show me right knee,18,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_13,Show me Right Leg,7,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_112_14,Show me rigth hip,17,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, topdown, sequence
task1_5_2_0-8_trial_112_15,Show me left hip,20,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_16,Show me Left Arm,6,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_17,Show me right elbow,10,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_18,Show me left ankle,22,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_112_19,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
